coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3,liquidity_ratio_lag1,price_lag1,24h_volume_lag1,mkt_cap_lag1,price_ret_1d,vol_chg_1d,mcap_chg_1d,log_price,log_vol,log_mcap
BENQI Liquid Staked AVAX,SAVAX,73.3,0.035,0.036,0.003,232010.0,108588792.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0021365925131573,73.3,73.3,,0.0021365925131573,,,,,,,,4.308110951723713,12.354540063317552,18.50307876492733
BENQI Liquid Staked AVAX,SAVAX,79.79,-0.0,0.095,0.0289999999999999,1138158.0,119637582.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0095133818401645,76.545,76.545,4.5891230099007,0.0058249871766609,0.0021365925131573,73.3,232010.0,108588792.0,0.08854024556616656,3.9056419981897332,0.10174889872612268,4.391853195491617,13.944922602713572,18.599977589248464
BNB,BNB,383.43,0.018,0.0279999999999999,0.004,1395853984.0,64043816800.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0217952966226085,383.43,383.43,,0.0217952966226085,,,,,,,,5.95176171775536,21.056772240543918,24.88283332356436
BNB,BNB,389.61,0.002,0.016,-0.01,1425353937.0,65561157431.0,2022-03-17,coin_gecko_2022-03-17.csv,0.021740829369892,386.52,386.52,4.369919907732888,0.02176806299625025,0.0217952966226085,383.43,1395853984.0,64043816800.0,0.01611767467334326,0.021133982019712456,0.023692226772468065,5.967709619753367,21.07768599737029,24.906249245211654
BTC Standard Hashrate Token,BTCST,15.38,0.032,0.022,-0.08,10770376.0,110711281.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0972834556940949,15.38,15.38,,0.0972834556940949,,,,,,,,2.7960610784249234,16.192310053162448,18.52243630757169
BTC Standard Hashrate Token,BTCST,15.08,0.0069999999999999,-0.015,-0.092,3149394.0,109935865.0,2022-03-17,coin_gecko_2022-03-17.csv,0.028647557373565,15.23,15.23,0.21213203435596475,0.06296550653382994,0.0972834556940949,15.38,10770376.0,110711281.0,-0.019505851755526705,-0.7075873674233842,-0.007003947501971366,2.77757626375082,14.962720928863197,18.51540771736126
BTSE Token,BTSE,8.42,0.006,0.012,0.127,1644847.0,170044358.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0096730466058744,8.42,8.42,,0.0096730466058744,,,,,,,,2.2428350885882717,14.313158536696548,18.95156989627096
BTSE Token,BTSE,8.47,0.017,0.0069999999999999,0.088,182389.0,171754643.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0010619159797618,8.445,8.445,0.03535533905932788,0.0053674812928181,0.0096730466058744,8.42,1644847.0,170044358.0,0.0059382422802851205,-0.8891149146394771,0.010057875604434932,2.248128907197987,12.113902530558043,18.961577528002486
Baby Doge Coin,BABYDOGE,2.864e-09,0.026,0.021,-0.039,10651029.0,452640717.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0235308680814059,2.864e-09,2.864e-09,,0.0235308680814059,,,,,,,,2.8639999958987517e-09,16.181167159058273,19.93060925176583
Baby Doge Coin,BABYDOGE,2.83e-09,0.004,-0.012,-0.071,9830393.0,449901755.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0218500881375757,2.8469999999999998e-09,2.8469999999999998e-09,2.4041630560342534e-11,0.0226904781094908,0.0235308680814059,2.864e-09,10651029.0,452640717.0,-0.011871508379888299,-0.07704757915878363,-0.006051072952855896,2.82999999599555e-09,16.100989572703632,19.92453979689336
Badger DAO,BADGER,7.32,0.024,0.027,-0.006,4125819.0,72581913.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0568436243889025,7.32,7.32,,0.0568436243889025,,,,,,,,2.1186622548331173,15.232775345874014,18.10022633030257
Badger DAO,BADGER,7.24,-0.005,-0.011,-0.074,3893756.0,72193740.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0539348148468274,7.28,7.28,0.05656854249492385,0.05538921961786495,0.0568436243889025,7.32,4125819.0,72581913.0,-0.010928961748633888,-0.05624652947693537,-0.0053480679132830245,2.1090003439213802,15.174885059269092,18.09486391035459
BakerySwap,BAKE,0.548429,0.027,0.033,-0.005,11013168.0,104901896.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1049854046489302,0.548429,0.548429,,0.1049854046489302,,,,,,,,0.43724086855656186,16.214602296530114,18.468536157092434
BakerySwap,BAKE,0.559948,0.002,0.021,-0.016,15467623.0,107743877.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1435591834141999,0.5541885,0.5541885,0.008145163012487843,0.12427229403156506,0.1049854046489302,0.548429,11013168.0,104901896.0,0.02100363036965577,0.4044662716486301,0.027091798226411466,0.4446524873725444,16.554259623164587,18.495267468628665
Balancer,BAL,11.45,0.0279999999999999,0.022,0.01,24421512.0,123217404.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1981985596774949,11.45,11.45,,0.1981985596774949,,,,,,,,2.5217206229107165,17.01097498213951,18.629460873436063
Balancer,BAL,11.52,0.0,0.006,-0.038,8895097.0,124477702.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0714593606491867,11.485,11.485,0.049497474683058526,0.13482896016334078,0.1981985596774949,11.45,24421512.0,123217404.0,0.006113537117903955,-0.6357679655543031,0.01022824665255892,2.5273273656719524,16.0010108964469,18.639637165460606
Banana,BANANA,18.71,0.016,-0.141,0.708,550846.0,83416764.0,2022-03-16,coin_gecko_2022-03-16.csv,0.006603540746318,18.71,18.71,,0.006603540746318,,,,,,,,2.9811261211646287,13.219212372624671,18.23935986631198
Banana,BANANA,15.33,0.002,-0.181,0.3929999999999999,541918.0,68212793.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0079445214917383,17.02,17.02,2.3900209204105303,0.00727403111902815,0.006603540746318,18.71,550846.0,83416764.0,-0.18065205772314274,-0.016207796734477514,-0.1822651739403365,2.7930039069823738,13.202871822759079,18.03814270052781
Bancor Network Token,BNT,2.29,0.017,0.033,0.062,26117403.0,583581643.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0447536404088022,2.29,2.29,,0.0447536404088022,,,,,,,,1.1908875647772805,17.07811246999067,20.184694921068214
Bancor Network Token,BNT,2.32,0.005,0.013,0.011,18087546.0,595471450.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0303751691201987,2.3049999999999997,2.3049999999999997,0.021213203435596444,0.037564404764500445,0.0447536404088022,2.29,26117403.0,583581643.0,0.013100436681222622,-0.3074523527473233,0.02037385367174752,1.199964782928397,16.710734248398115,20.20486400438455
Band Protocol,BAND,3.62,0.027,0.05,0.043,25806815.0,149778191.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1723002182607479,3.62,3.62,,0.1723002182607479,,,,,,,,1.5303947050936475,17.06614920104737,18.82466603767512
Band Protocol,BAND,3.57,0.001,-0.012,-0.043,14710862.0,148621625.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0989819752004461,3.5949999999999998,3.5949999999999998,0.03535533905932741,0.135641096730597,0.1723002182607479,3.62,25806815.0,149778191.0,-0.01381215469613267,-0.4299621243458366,-0.007721858518106952,1.5195132049061133,16.504096758429824,18.816914211287767
Basic Attention Token,BAT,0.822605,0.021,0.055,0.251,324813983.0,1223583998.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2654611236587944,0.822605,0.822605,,0.2654611236587944,,,,,,,,0.6002667964098256,19.598763219512183,20.925050093169574
Basic Attention Token,BAT,0.851143,0.002,0.035,0.241,207580189.0,1275120629.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1627925894060647,0.836874,0.836874,0.02017941332150166,0.21412685653242952,0.2654611236587944,0.822605,324813983.0,1223583998.0,0.03469222773992372,-0.3609259457281431,0.04211940584728046,0.6158032861448524,19.15102828081076,20.966306622846094
Beefy.Finance,BIFI,1455.73,0.012,0.047,-0.059,1429792.0,112999254.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0126531100815939,1455.73,1455.73,,0.0126531100815939,,,,,,,,7.283949476737243,14.173040236513284,18.54289178373453
Beefy.Finance,BIFI,1462.88,-0.004,0.005,-0.093,1404924.0,114334270.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0122878643472337,1459.305,1459.305,5.055813485483879,0.0124704872144138,0.0126531100815939,1455.73,1429792.0,112999254.0,0.004911625095313067,-0.01739273964324881,0.01181437888076677,7.288845723948646,14.155494478542261,18.554636917594657
Beldex,BDX,0.101366,0.018,0.013,0.44,172723.0,152144019.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0011352598750529,0.101366,0.101366,,0.0011352598750529,,,,,,,,0.09655122756769181,12.059450223790373,18.840338130215766
Beldex,BDX,0.09810351345,0.005,-0.0289999999999999,0.3779999999999999,270960.0,147183281.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0018409699672342,0.099734756725,0.099734756725,0.0023069263630349037,0.00148811492114355,0.0011352598750529,0.101366,172723.0,152144019.0,-0.03218521545685929,0.5687545955084152,-0.03260554067524665,0.09358461318839986,12.509730178066478,18.80718918443954
Beta Finance,BETA,0.387492,0.019,0.012,-0.072,18604900.0,138948965.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1338973629634449,0.387492,0.387492,,0.1338973629634449,,,,,,,,0.32749780085606467,16.738935598598474,18.74961727259937
Beta Finance,BETA,0.390171,0.001,0.0069999999999999,-0.087,16200954.0,140529092.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1152854100843404,0.3888315,0.3888315,0.0018943390667987515,0.12459138652389265,0.1338973629634449,0.387492,18604900.0,138948965.0,0.006913691121365052,-0.12921036931131047,0.011371995466105128,0.3294267611587998,16.600580749082376,18.760925092918193
Bezoge Earth,BEZOGE,3.051e-09,0.012,-0.005,-0.0409999999999999,189402.0,132913608.0,2022-03-16,coin_gecko_2022-03-16.csv,0.001425000817072,3.051e-09,3.051e-09,,0.001425000817072,,,,,,,,3.0509999953456994e-09,12.151632299101808,18.7052099187419
Bezoge Earth,BEZOGE,2.984e-09,-0.004,-0.022,-0.177,176270.0,130736810.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0013482813294893,3.0175e-09,3.0175e-09,4.7376154339498593e-11,0.0013866410732806499,0.001425000817072,3.051e-09,189402.0,132913608.0,-0.021960013110455548,-0.0693340091445708,-0.016377540514888437,2.9839999955478724e-09,12.079777862513014,18.68869678392847
Biconomy,BICO,1.31,0.012,0.077,0.035,29389338.0,151360962.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1941672252320912,1.31,1.31,,0.1941672252320912,,,,,,,,0.8372475245337022,17.196142547499107,18.835178025562612
Biconomy,BICO,1.29,-0.006,-0.018,-0.0,30433864.0,147807938.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2059014178250697,1.3,1.3,0.014142135623730963,0.20003432152858047,0.1941672252320912,1.31,29389338.0,151360962.0,-0.015267175572519097,0.03554098428484507,-0.023473846578749943,0.8285518175661483,17.23106652662401,18.81142427951483
Bifrost,BFC,0.149179,0.013,0.017,0.01,1366910.0,157313585.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0086890779330977,0.149179,0.149179,,0.0086890779330977,,,,,,,,0.13904777437441151,14.128064007514904,18.873751734292476
Bifrost,BFC,0.149851,-0.0,0.005,-0.026,1897563.0,159291451.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0119125225370694,0.149515,0.149515,0.00047517575695736413,0.010300800235083549,0.0086890779330977,0.149179,1366910.0,157313585.0,0.0045046554809993755,0.3882135619755507,0.012572760324545398,0.13963236876346954,14.456081516273377,18.886246113679086
Binance USD,BUSD,1.0,-0.002,0.002,0.002,4039490120.0,17975175881.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2247260414441783,1.0,1.0,,0.2247260414441783,,,,,,,,0.6931471805599453,22.119384313281344,23.61225752531789
Binance USD,BUSD,0.999538,-0.001,-0.002,-0.001,3713594658.0,17812484632.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2084826869873366,0.999769,0.999769,0.00032668333290815837,0.21660436421575746,0.2247260414441783,1.0,4039490120.0,17975175881.0,-0.00046199999999996244,-0.08067737568819701,-0.00905088495806969,0.6929161538753358,22.035266155256355,23.603165432266135
Biswap,BSW,0.357696,0.019,0.042,0.149,5174312.0,80023062.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0646602600635301,0.357696,0.357696,,0.0646602600635301,,,,,,,,0.3057891454608133,15.459217134679976,18.1978254385913
Biswap,BSW,0.355954,0.002,-0.002,0.0579999999999999,4931153.0,80314265.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0613982211005728,0.356825,0.356825,0.0012317800128269808,0.06302924058205145,0.0646602600635301,0.357696,5174312.0,80023062.0,-0.004870057255323015,-0.04699349401427668,0.0036389884705986383,0.30450526563896074,15.411083595706215,18.201457821917113
BitDAO,BIT,1.12,0.025,0.019,0.036,54570658.0,993438990.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0549310612421201,1.12,1.12,,0.0549310612421201,,,,,,,,0.7514160886839212,17.81500691532186,20.716683209917594
BitDAO,BIT,1.14,0.003,0.012,0.001,42339293.0,1011521016.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0418570571745787,1.13,1.13,0.014142135623730885,0.048394059208349396,0.0549310612421201,1.12,54570658.0,993438990.0,0.017857142857142672,-0.22413812565719843,0.018201445868356748,0.76080582903376,17.561226148992528,20.73472099240861
BitTorrent,BTT,1.812224e-06,0.0069999999999999,0.022,0.003,87836205.0,1675881629.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0524119385761224,1.812224e-06,1.812224e-06,,0.0524119385761224,,,,,,,,1.812222357924071e-06,18.29098434262511,21.23960521002049
BitTorrent,BTT,1.826877e-06,0.002,0.009,-0.017,72096087.0,1685671515.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0427699503482444,1.8195505e-06,1.8195505e-06,1.0361235664726569e-08,0.0475909444621834,0.0524119385761224,1.812224e-06,87836205.0,1675881629.0,0.008085645041672564,-0.17919852070111636,0.005841633341276993,1.8268753312622459e-06,18.093510342808127,21.24542984717644
Bitcoin,BTC,40859.46,0.022,0.03,0.055,35390763321.0,770991461396.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0459029251204929,40859.46,40859.46,,0.0459029251204929,,,,,,,,10.617918126262232,24.289716699932438,27.370943135736354
Bitcoin,BTC,40851.38,0.001,0.0,-0.027,20476118020.0,776077432316.0,2022-03-17,coin_gecko_2022-03-17.csv,0.026384117315323,40855.42,40855.42,5.713422791988539,0.036143521217907947,0.0459029251204929,40859.46,35390763321.0,770991461396.0,-0.000197751022651835,-0.4214276240871589,0.006596663095063411,10.617720360524892,23.742525069395032,27.377518136065206
Bitcoin Cash,BCH,295.57,0.018,0.015,0.039,1378527955.0,5613130722.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2455898540892737,295.57,295.57,,0.2455898540892737,,,,,,,,5.69228327826318,21.044282068237,22.448374461963628
Bitcoin Cash,BCH,297.65,0.002,0.006,-0.035,1192569491.0,5652413614.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2109841162448237,296.61,296.61,1.4707821048679874,0.2282869851670487,0.2455898540892737,295.57,1378527955.0,5613130722.0,0.007037250059207579,-0.13489640404136743,0.006998392509555383,5.699272319178315,20.89937605324273,22.455348479381307
Bitcoin Diamond,BCD,0.515751,0.008,0.025,-0.016,823683.0,96592411.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0085274090528706,0.515751,0.515751,,0.0085274090528706,,,,,,,,0.41591102570888827,13.621542240192909,18.38601074537284
Bitcoin Diamond,BCD,0.52929,0.015,0.0289999999999999,-0.0409999999999999,13758923.0,99286361.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1385781779231489,0.5225204999999999,0.5225204999999999,0.009573518710484761,0.07355279348800975,0.0085274090528706,0.515751,823683.0,96592411.0,0.02625103974592406,15.704148319195612,0.027889872217808084,0.42480357541117764,16.437198189737455,18.41351877819348
Bitcoin Gold,BTG,29.74,0.018,0.0279999999999999,0.032,9146317.0,517358240.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0176788853309845,29.74,29.74,,0.0176788853309845,,,,,,,,3.4255647381104497,16.028861951893752,20.06424611514322
Bitcoin Gold,BTG,29.92,0.0,0.0069999999999999,-0.036,6176845.0,523876360.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0117906541917638,29.83,29.83,0.12727922061358213,0.01473476976137415,0.0176788853309845,29.74,9146317.0,517358240.0,0.00605245460659056,-0.32466314036567945,0.012598852199589979,3.4314032237192214,15.636318343170876,20.07676626215412
Bitcoin SV,BSV,77.11,0.013,0.015,-0.019,135219354.0,1461042552.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0925499081562684,77.11,77.11,,0.0925499081562684,,,,,,,,4.358118089622206,18.72240886961099,21.10241609523196
Bitcoin SV,BSV,78.09,0.002,0.013,-0.065,82946701.0,1484128146.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0558891772408984,77.6,77.6,0.6929646455628244,0.0742195426985834,0.0925499081562684,77.11,135219354.0,1461042552.0,0.012709116846064116,-0.3865767100174136,0.01580076772466241,4.370586444531326,18.233708814919424,21.11809333038932
Bitkub Coin,KUB,7.89,0.004,0.0,-0.034,2193655.0,698922310.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0031386249496027,7.89,7.89,,0.0031386249496027,,,,,,,,2.1849270495258133,14.60108011627542,20.36505015095972
Bitkub Coin,KUB,7.93,-0.002,0.004,-0.045,2877708.0,703620569.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0040898576971532,7.91,7.91,0.028284271247461613,0.00361424132337795,0.0031386249496027,7.89,2193655.0,698922310.0,0.005069708491761729,0.31183253519810544,0.006722147701938431,2.189416394888408,14.872505049434046,20.371749805761333
Blox,CDT,0.110513,0.053,0.151,-0.0069999999999999,151228.0,74560549.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0020282575977277,0.110513,0.110513,,0.0020282575977277,,,,,,,,0.10482207072236646,11.926550523278303,18.127122104923846
Boba Network,BOBA,1.21,0.0069999999999999,0.061,0.136,4382013.0,192933914.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0227125076620795,1.21,1.21,,0.0227125076620795,,,,,,,,0.7929925155296614,15.293018994020624,19.077858278907275
Boba Network,BOBA,1.28,0.005,0.0579999999999999,0.162,7605916.0,204133364.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0372595437167243,1.245,1.245,0.04949747468305829,0.029986025689401896,0.0227125076620795,1.21,4382013.0,192933914.0,0.05785123966942154,0.7357127877073847,0.058048114858645326,0.8241754429663494,15.844437054973252,19.13428408820705
Bonfida,FIDA,1.61,0.02,0.0069999999999999,-0.114,4391814.0,85251644.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0515158863094769,1.61,1.61,,0.0515158863094769,,,,,,,,0.959350221334602,15.295253139244272,18.261117970129416
Bonfida,FIDA,1.65,-0.002,0.025,-0.083,7357829.0,87734475.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0838647407418805,1.63,1.63,0.02828427124746185,0.0676903135256787,0.0515158863094769,1.61,4391814.0,85251644.0,0.024844720496894294,0.6753507776057911,0.029123555670081857,0.9745596399981308,15.811275610275576,18.289825492978622
Bounce,AUCTION,13.1,0.016,0.018,0.027,1741028.0,94296802.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0184632772593921,13.1,13.1,,0.0184632772593921,,,,,,,,2.6461747973841225,14.369986875705223,18.36195784458996
Bounce,AUCTION,13.12,0.002,0.002,-0.0,1640514.0,94608029.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0173401139135876,13.11,13.11,0.014142135623730649,0.017901695586489852,0.0184632772593921,13.1,1741028.0,94296802.0,0.0015267175572518759,-0.057732558005959694,0.0033005042949388677,2.647592232065096,14.310520774895286,18.36525291414062
COTI,COTI,0.201515,0.017,0.048,0.008,15582614.0,210898806.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0738866866794874,0.201515,0.201515,,0.0738866866794874,,,,,,,,0.18358326051096402,16.56166642771171,19.166888988723663
COTI,COTI,0.204755,0.001,0.016,-0.032,12162479.0,215079506.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0565487582996401,0.203135,0.203135,0.0022910259710443993,0.06521772248956376,0.0738866866794874,0.201515,15582614.0,210898806.0,0.016078207577599646,-0.21948403522027818,0.019823251156765677,0.18627622676833155,16.31386636107628,19.18651831773277
CRYPTO20,C20,2.94,0.006,-0.047,-0.011,53097.41,98979226.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0005364500425574,2.94,2.94,,0.0005364500425574,,,,,,,,1.3711807233098425,10.87990226327889,18.410420557799
CRYPTO20,C20,3.21,0.005,0.094,-0.0139999999999999,244162.0,106817045.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0022857962416017,3.075,3.075,0.19091883092036768,0.0014111231420795502,0.0005364500425574,2.94,53097.41,98979226.0,0.09183673469387756,3.5983787156473355,0.07918650525717387,1.43746264769429,12.405591314027646,18.48662807849614
Cardano,ADA,0.824161,0.016,0.016,0.0279999999999999,950718327.0,26331888060.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0361052091985841,0.824161,0.824161,,0.0361052091985841,,,,,,,,0.6011201553006489,20.672728391569855,23.99404651547966
Cardano,ADA,0.838396,0.002,0.018,-0.013,784436216.0,26891734979.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0291701601481858,0.8312785,0.8312785,0.010065665030190503,0.03263768467338495,0.0361052091985841,0.824161,950718327.0,26331888060.0,0.017272110667697207,-0.17490155209766983,0.02126117647638215,0.6088934523049393,20.480475822816715,24.015084826529183
