coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,source_file,liquidity_ratio,price_ma_3,price_ma_5,vol_3d,lr_ema_3
Raydium,RAY,2.52,0.006,0.004,-0.01,20578926.0,229551472.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0896484166304975,2.5149999999999997,2.5149999999999997,0.007071067811865795,0.11752598012758844
Redacted Cartel,BTRFLY,114.27,0.009,0.004,-0.204,580990.0,68675140.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0084599754729295,114.27,114.27,,0.0084599754729295
Redacted Cartel,BTRFLY,129.99,-0.001,0.14,-0.212,2195840.0,80079688.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0274206862544219,122.13,122.13,11.115718600252542,0.017940330863675698
Reef Finance,REEF,0.008455524242,0.024,0.025,0.034,21823319.0,153505883.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1421660106668354,0.008455524242,0.008455524242,,0.1421660106668354
Reef Finance,REEF,0.008484927042,0.002,0.005,-0.022,15128863.0,154953141.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0976350844027098,0.008470225642,0.008470225642,2.0790919265872312e-05,0.11990054753477261
Regen,REGEN,0.862787,0.018,0.036,0.002,113190.0,106505797.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0010627590533874,0.862787,0.862787,,0.0010627590533874
Regen,REGEN,0.873466,-0.002,0.013,-0.04,185688.0,107921529.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0017205834806139,0.8681265,0.8681265,0.007551193316291098,0.00139167126700065
Render Token,RNDR,2.43,0.024,0.035,-0.031,23720000.0,560228533.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0423398641853895,2.43,2.43,,0.0423398641853895
Render Token,RNDR,2.46,0.001,0.011,-0.073,19940200.0,568806275.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0350562236677153,2.4450000000000003,2.4450000000000003,0.021213203435596132,0.0386980439265524
Request,REQ,0.218404,0.018,-0.001,0.122,18881863.0,168625356.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1119752298699372,0.218404,0.218404,,0.1119752298699372
Request,REQ,0.219206,-0.002,0.006,0.093,11689099.0,169969973.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0687715529612986,0.218805,0.218805,0.0005670996385116287,0.0903733914156179
Reserve Rights Token,RSR,0.013806375745,0.015,0.136,0.133,58160962.0,182389151.0,2022-03-16,coin_gecko_2022-03-16.csv,0.3188838901936662,0.013806375745,0.013806375745,,0.3188838901936662
Reserve Rights Token,RSR,0.013289915359,-0.003,-0.037,0.016,62606911.0,174938398.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3578797549066386,0.013548145551999999,0.013548145551999999,0.0003651926411548219,0.33838182255015237
Retreeb,TREEB,0.225841,0.035,0.1369999999999999,0.07,905540.0,70125336.0,2022-03-16,coin_gecko_2022-03-16.csv,0.012913164508759,0.225841,0.225841,,0.012913164508759
Rocket Pool,RPL,30.03,0.024,0.0409999999999999,0.15,578038.0,480593962.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0012027575161254,30.03,30.03,,0.0012027575161254
Rocket Pool,RPL,29.01,0.003,-0.034,0.0289999999999999,1766976.0,469695713.0,2022-03-17,coin_gecko_2022-03-17.csv,0.003761958968529,29.520000000000003,29.520000000000003,0.7212489168102794,0.0024823582423272
Ronin,RON,1.86,0.023,0.0289999999999999,-0.004,2243276.0,276423433.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0081153611893677,1.86,1.86,,0.0081153611893677
Ronin,RON,1.93,0.0,0.036,-0.039,2336649.0,285584777.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0081819802320905,1.895,1.895,0.049497474683058214,0.0081486707107291
SKALE,SKL,0.12635,0.013,0.043,0.1119999999999999,11283316.0,407687711.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0276763701616701,0.12635,0.12635,,0.0276763701616701
SKALE,SKL,0.123037,0.002,-0.026,-0.013,8458820.0,399524174.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0211722357506206,0.12469349999999998,0.12469349999999998,0.0023426447660710244,0.024424302956145352
STASIS EURO,EURS,1.1,0.006,0.008,0.0139999999999999,4643750.0,136959838.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0339059250347536,1.1,1.1,,0.0339059250347536
STASIS EURO,EURS,1.11,-0.001,0.005,0.001,5583658.0,137830475.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0405110553380883,1.105,1.105,0.00707106781186556,0.037208490186420945
STEPN,GMT,0.534126,0.073,0.573,2.935,1013704817.0,318571623.0,2022-03-16,coin_gecko_2022-03-16.csv,3.182031115809709,0.534126,0.534126,,3.182031115809709
STEPN,GMT,0.761181,0.013,0.425,4.6080000000000005,1358531219.0,456251258.0,2022-03-17,coin_gecko_2022-03-17.csv,2.9775944617779007,0.6476535,0.6476535,0.16055213020231154,3.079812788793805
STP Network,STPT,0.085865788522,0.0069999999999999,0.006,-0.0409999999999999,11751380.0,125461512.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0936652190195189,0.085865788522,0.085865788522,,0.0936652190195189
STP Network,STPT,0.087992796441,0.0,0.016,-0.046,7298290.0,127931734.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0570483160964581,0.0869292924815,0.0869292924815,0.0015040217231623877,0.0753567675579885
SXP,SXP,1.34,0.022,0.059,0.038,71885529.0,258788391.0,2022-03-16,coin_gecko_2022-03-16.csv,0.27777725547202,1.34,1.34,,0.27777725547202
SXP,SXP,1.41,0.005,0.05,0.045,68376375.0,273381975.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2501129600808539,1.375,1.375,0.049497474683058214,0.2639451077764369
SafeMoon,SFM,0.001028389235,0.038,-0.034,-0.088,406894.0,566255393.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0007185697567387,0.001028389235,0.001028389235,,0.0007185697567387
SafeMoon,SFM,0.000962072159,0.012,-0.064,-0.152,310296.0,544136940.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0005702535100814,0.000995230697,0.000995230697,4.689325414806356e-05,0.00064441163341005
SafeMoon [OLD],SAFEMOON,5.06313e-07,0.02,0.025,0.003,3503.42,277800683.0,2022-03-16,coin_gecko_2022-03-16.csv,1.2611272089637017e-05,5.06313e-07,5.06313e-07,,1.2611272089637017e-05
SafeMoon [OLD],SAFEMOON,5.15423e-07,0.002,0.02,-0.009,879.16,277800683.0,2022-03-17,coin_gecko_2022-03-17.csv,3.1647150413953444e-06,5.10868e-07,5.10868e-07,6.441742776609416e-09,7.887993565516181e-06
SafePal,SFP,0.733022,0.027,0.023,-0.039,14792090.0,78755589.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1878227334443527,0.733022,0.733022,,0.1878227334443527
SafePal,SFP,0.740146,-0.002,0.013,-0.018,8669227.0,80075567.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1082630735540093,0.7365839999999999,0.7365839999999999,0.005037428709173017,0.148042903499181
Sapphire,SAPP,0.564647,0.02,0.001,0.0139999999999999,432768.0,470978131.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0009188706895607,0.564647,0.564647,,0.0009188706895607
Sapphire,SAPP,0.569767,0.005,0.012,-0.045,241909.0,478721909.0,2022-03-17,coin_gecko_2022-03-17.csv,0.000505322600558,0.567207,0.567207,0.0036203867196751326,0.0007120966450593501
Secret,SCRT,4.61,0.017,0.008,0.027,19871872.0,763750478.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0260188013918336,4.61,4.61,,0.0260188013918336
Secret,SCRT,4.73,0.004,0.0279999999999999,-0.002,7931935.0,784928146.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0101053007723333,4.67,4.67,0.0848528137423861,0.01806205108208345
Seedify.fund,SFUND,4.33,0.016,0.033,-0.161,3442729.0,102337446.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0336409509379391,4.33,4.33,,0.0336409509379391
Seedify.fund,SFUND,4.37,-0.002,0.013,-0.168,3082745.0,104617801.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0294667348246021,4.35,4.35,0.02828427124746224,0.0315538428812706
Serum,SRM,1.87,0.02,0.026,0.034,40405418.0,247791442.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1630622013168639,1.87,1.87,,0.1630622013168639
Serum,SRM,1.9,0.005,0.018,-0.016,28934537.0,253353070.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1142063800529435,1.885,1.885,0.021213203435596288,0.13863429068490368
ShapeShift FOX Token,FOX,0.273188,0.0139999999999999,0.001,-0.005,593740.0,73980085.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0080256733957523,0.273188,0.273188,,0.0080256733957523
ShapeShift FOX Token,FOX,0.272417,0.001,0.002,-0.0279999999999999,671439.0,74091492.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0090622955736942,0.2728025,0.2728025,0.0005451793282948042,0.008543984484723249
ShareToken,SHR,0.007189378251,0.013,-0.046,-0.138,221837.0,69453171.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0031940514278318,0.007189378251,0.007189378251,,0.0031940514278318
ShareToken,SHR,0.007367750574,-0.0,0.0289999999999999,-0.175,261673.0,69453171.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0037676177521109,0.0072785644125,0.0072785644125,0.00012612827916929687,0.00348083458997135
Shiba Inu,SHIB,2.241815e-05,0.024,0.0279999999999999,-0.021,546344871.0,12186102832.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0448334367871351,2.241815e-05,2.241815e-05,,0.0448334367871351
Shiba Inu,SHIB,2.2354322e-05,-0.002,-0.002,-0.063,435900196.0,12283647613.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0354862179161407,2.2386236e-05,2.2386236e-05,4.51332116295756e-08,0.040159827351637895
Siacoin,SC,0.008880296534,0.018,0.022,-0.004,12295120.0,446937901.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0275096830510241,0.008880296534,0.008880296534,,0.0275096830510241
Siacoin,SC,0.008924907028,0.006,0.002,-0.0579999999999999,8429351.0,448569310.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0187916355668647,0.008902601781,0.008902601781,3.154438281948074e-05,0.023150659308944402
Sifchain,EROWAN,0.091107956047,0.026,-0.024,-0.023,3841586.0,70322023.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0546284909920751,0.091107956047,0.091107956047,,0.0546284909920751
Sifchain,EROWAN,0.092998915614,0.005,0.026,-0.031,2618246.0,72370847.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0361781865009815,0.0920534358305,0.0920534358305,0.0013371103327752777,0.0454033387465283
SingularityNET,AGIX,0.084142124159,0.026,-0.003,-0.036,868150.0,73918145.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0117447481941003,0.084142124159,0.084142124159,,0.0117447481941003
SingularityNET,AGIX,0.082793325047,-0.001,-0.015,-0.081,1211638.0,73431209.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0165003139196577,0.083467724603,0.083467724603,0.0009537449985535967,0.014122531056878999
Smooth Love Potion,SLP,0.016547553043,0.019,0.018,-0.076,99341158.0,614525601.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1616550357517163,0.016547553043,0.016547553043,,0.1616550357517163
Smooth Love Potion,SLP,0.017171858167,0.003,0.038,-0.064,237291070.0,642859351.0,2022-03-17,coin_gecko_2022-03-17.csv,0.3691181743423065,0.016859705604999997,0.016859705604999997,0.00044145038670990956,0.2653866050470114
Solana,SOL,85.61,0.024,0.0139999999999999,0.0409999999999999,1776167313.0,27535891424.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0645037157377774,85.61,85.61,,0.0645037157377774
Solana,SOL,90.62,0.016,0.0579999999999999,0.0279999999999999,1921988835.0,29270600684.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0656627739126175,88.11500000000001,88.11500000000001,3.5426049737446017,0.06508324482519745
Somnium Space CUBEs,CUBE,5.9,0.024,0.055,0.114,223101.0,76435550.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0029188119925872,5.9,5.9,,0.0029188119925872
Somnium Space CUBEs,CUBE,6.89,0.011,0.173,0.2,379297.0,89700384.0,2022-03-17,coin_gecko_2022-03-17.csv,0.004228488029661,6.395,6.395,0.7000357133746818,0.0035736500111241
Songbird,SGB,0.062799688152,0.022,0.006,-0.1369999999999999,2629530.0,486741272.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0054023156680249,0.062799688152,0.062799688152,,0.0054023156680249
Songbird,SGB,0.063697975897,0.003,0.0139999999999999,-0.1169999999999999,1141938.0,495479119.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0023047146816291,0.0632488320245,0.0632488320245,0.0006351853559462749,0.003853515174827
Sovryn,SOV,3.43,0.006,-0.0069999999999999,-0.071,406765.0,72604865.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0056024482656912,3.43,3.43,,0.0056024482656912
Sovryn,SOV,3.32,-0.006,-0.0289999999999999,-0.159,732020.0,70581427.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0103712836522843,3.375,3.375,0.07778174593052045,0.00798686595898775
Spell Token,SPELL,0.003547901833,0.015,0.009,-0.059,27285439.0,317144040.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0860348471312908,0.003547901833,0.003547901833,,0.0860348471312908
Spell Token,SPELL,0.003476639888,0.0069999999999999,-0.02,-0.109,47028727.0,316934220.0,2022-03-17,coin_gecko_2022-03-17.csv,0.148386397025856,0.0035122708605,0.0035122708605,5.0389804550042705e-05,0.11721062207857338
Sperax,SPA,0.166557,0.008,-0.017,-0.021,464074.0,129752776.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0035766017060012,0.166557,0.166557,,0.0035766017060012
Sperax,SPA,0.170244,-0.004,0.026,-0.026,911737.0,133654459.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0068215980732823,0.1684005,0.1684005,0.0026071027022347977,0.0051990998896417505
Spookyswap,BOO,12.83,0.0279999999999999,-0.0279999999999999,-0.109,5125254.0,114555634.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0447403049595971,12.83,12.83,,0.0447403049595971
Spookyswap,BOO,13.41,-0.005,0.027,-0.073,3033122.0,120688730.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0251317749387204,13.120000000000001,13.120000000000001,0.410121933088197,0.03493603994915875
Stacks,STX,1.26,0.018,0.026,0.183,44370134.0,1317492670.0,2022-03-16,coin_gecko_2022-03-16.csv,0.033677708430818,1.26,1.26,,0.033677708430818
Stacks,STX,1.26,0.004,0.001,0.119,24411447.0,1327159918.0,2022-03-17,coin_gecko_2022-03-17.csv,0.018393749441128,1.26,1.26,0.0,0.026035728935973
StarLink,STARL,1.4396811e-05,0.045,0.022,-0.004,13867876.0,143867182.0,2022-03-16,coin_gecko_2022-03-16.csv,0.096393602816242,1.4396811e-05,1.4396811e-05,,0.096393602816242
StarLink,STARL,1.4478205e-05,0.002,0.003,-0.023,6019692.0,144516643.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0416539706087692,1.4437508e-05,1.4437508e-05,5.755424934789786e-08,0.0690237867125056
Stargaze,STARS,0.401895,0.0139999999999999,-0.005,-0.125,1726553.0,300351592.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0057484396486901,0.401895,0.401895,,0.0057484396486901
Stargaze,STARS,0.387759,0.001,-0.035,-0.209,1422449.0,288957891.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0049226861224565,0.39482700000000004,0.39482700000000004,0.009995661458853044,0.0053355628855733
Status,SNT,0.056745127667,0.012,0.0069999999999999,-0.034,7688360.0,219753630.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0349862707614886,0.056745127667,0.056745127667,,0.0349862707614886
Status,SNT,0.057335510854,-0.002,0.01,-0.086,8733449.0,222865089.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0391871559569385,0.0570403192605,0.0570403192605,0.00041746395502622463,0.037086713359213555
Steem,STEEM,0.315524,0.013,0.01,0.009,6019119.0,124507907.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0483432670665646,0.315524,0.315524,,0.0483432670665646
Steem,STEEM,0.322052,0.004,0.02,-0.011,4267199.0,127246640.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0335348658322137,0.318788,0.318788,0.0046159930675857665,0.04093906644938915
Stellar,XLM,0.186969,0.017,0.026,0.079,257508818.0,4584325546.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0561715819297969,0.186969,0.186969,,0.0561715819297969
Stellar,XLM,0.190708,0.003,0.021,0.009,202509305.0,4685689241.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0432186802376978,0.1888385,0.1888385,0.002643872254856496,0.049695131083747346
Storj,STORJ,1.04,0.023,0.042,0.106,29384442.0,147999404.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1985443265703962,1.04,1.04,,0.1985443265703962
Storj,STORJ,1.06,0.003,0.0279999999999999,0.076,22799371.0,153045067.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1489716163148205,1.05,1.05,0.014142135623730963,0.17375797144260835
StormX,STMX,0.01399186433,0.025,0.022,0.003,2316593.0,128800635.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0179858818242627,0.01399186433,0.01399186433,,0.0179858818242627
StormX,STMX,0.013797399421,0.002,-0.0139999999999999,-0.1,1844462.0,128358108.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0143696571158558,0.0138946318755,0.0138946318755,0.0001375074558567239,0.01617776947005925
Stratis,STRAX,0.931273,0.015,0.026,-0.0139999999999999,3193483.0,125656753.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0254143364662621,0.931273,0.931273,,0.0254143364662621
Stratis,STRAX,0.94622,-0.003,0.013,-0.04,14410182.0,128080393.0,2022-03-17,coin_gecko_2022-03-17.csv,0.112508883385453,0.9387464999999999,0.9387464999999999,0.010569125058395317,0.06896160992585755
Strike,STRK,37.95,0.0069999999999999,0.0139999999999999,-0.031,9721665.0,118658676.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0819296601623972,37.95,37.95,,0.0819296601623972
Strike,STRK,39.63,0.002,0.044,-0.01,70589902.0,124043364.0,2022-03-17,coin_gecko_2022-03-17.csv,0.5690743924036114,38.790000000000006,38.790000000000006,1.1879393923933972,0.3255020262830043
Sun Token,SUN,0.01159957152,0.012,0.013,0.02,35127631.0,121791772.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2884236793927261,0.01159957152,0.01159957152,,0.2884236793927261
Sun Token,SUN,0.011601809279,0.0,0.0,-0.026,20031921.0,122048839.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1641303691549249,0.0116006903995,0.0116006903995,1.5823345635615259e-06,0.2262770242738255
SuperFarm,SUPER,0.606166,0.025,0.012,0.023,15865086.0,173202752.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0915983482756671,0.606166,0.606166,,0.0915983482756671
SuperFarm,SUPER,0.612438,-0.002,0.012,-0.062,13815815.0,176123468.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0784439186718717,0.609302,0.609302,0.004434973731602065,0.0850211334737694
SuperRare,RARE,0.458127,0.018,0.0289999999999999,0.0289999999999999,16421385.0,66264262.0,2022-03-16,coin_gecko_2022-03-16.csv,0.247816613425801,0.458127,0.458127,,0.247816613425801
SuperRare,RARE,0.464613,-0.003,0.0139999999999999,0.019,9398219.0,67388220.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1394638261702119,0.46137,0.46137,0.0045862945827759415,0.19364021979800644
Sushi,SUSHI,3.12,0.036,0.069,0.0819999999999999,132202954.0,603245561.0,2022-03-16,coin_gecko_2022-03-16.csv,0.219152800363499,3.12,3.12,,0.219152800363499
Sushi,SUSHI,3.21,0.012,0.0279999999999999,0.009,138705772.0,618121984.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2243987038001871,3.165,3.165,0.06363961030678918,0.22177575208184303
Swarm,BZZ,1.2,0.013,0.049,-0.008,1500542.0,77516525.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0193577046958696,1.2,1.2,,0.0193577046958696
Swarm,BZZ,1.26,0.002,0.052,-0.0139999999999999,1150674.0,81979222.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0140361663837209,1.23,1.23,0.04242640687119289,0.01669693553979525
SwissBorg,CHSB,0.428284,0.022,0.026,-0.054,1063375.0,403883855.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0026328732551094,0.428284,0.428284,,0.0026328732551094
SwissBorg,CHSB,0.426636,-0.004,-0.002,-0.077,717426.0,407989611.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0017584418344417,0.42746,0.42746,0.0011653119753954181,0.00219565754477555
Synapse,SYN,2.17,0.012,-0.078,0.0,9229483.0,380868743.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0242327131580865,2.17,2.17,,0.0242327131580865
Synapse,SYN,2.42,0.004,0.111,-0.011,8785527.0,425904952.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0206279052608902,2.295,2.295,0.1767766952966369,0.022430309209488353
Synthetix Network Token,SNX,4.24,0.053,0.079,0.084,63349615.0,903998693.0,2022-03-16,coin_gecko_2022-03-16.csv,0.070077109060599,4.24,4.24,,0.070077109060599
Synthetix Network Token,SNX,4.48,0.001,0.059,-0.06,99940204.0,960919289.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1040047849429735,4.36,4.36,0.16970562748477155,0.08704094700178625
Syscoin,SYS,0.468329,0.023,-0.031,-0.074,12673226.0,296323527.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0427682071967238,0.468329,0.468329,,0.0427682071967238
Syscoin,SYS,0.497339,0.019,0.062,-0.043,11664234.0,316225956.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0368857577269843,0.482834,0.482834,0.02051316772222173,0.03982698246185405
THORChain,RUNE,7.23,0.04,-0.059,0.769,297836092.0,2165143023.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1375595463376462,7.23,7.23,,0.1375595463376462
THORChain,RUNE,8.08,0.006,0.1159999999999999,0.4639999999999999,384542700.0,2430711865.0,2022-03-17,coin_gecko_2022-03-17.csv,0.1582016797371415,7.655,7.655,0.6010407640085651,0.14788061303739386
THORChain (ERC20),RUNE,7.15,0.07,-0.07,0.762,1838591.0,115794807.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0158780091062287,7.15,7.15,,0.0158780091062287
THORChain (ERC20),RUNE,7.98,0.003,0.122,0.584,2414143.0,129360305.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0186621622452111,7.565,7.565,0.5868986283848344,0.0172700856757199
TRON,TRX,0.060751875857,0.011,0.005,0.003,608305288.0,6139215131.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0990851884190145,0.060751875857,0.060751875857,,0.0990851884190145
TRON,TRX,0.060963260767,0.001,0.004,0.002,431830570.0,6203344202.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0696125438051261,0.060857568312,0.060857568312,0.0001494717033015087,0.08434886611207029
Telcoin,TEL,0.004899527146,0.008,0.027,-0.011,2843059.0,301743735.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0094220978606233,0.004899527146,0.004899527146,,0.0094220978606233
Telcoin,TEL,0.005151230174,0.011,0.051,-0.0139999999999999,2189831.0,316916231.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0069098101826157,0.00502537866,0.00502537866,0.00017798091794398753,0.008165954021619501
Telos,TLOS,0.819159,0.02,0.052,-0.096,4398496.0,212084558.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0207393505754435,0.819159,0.819159,,0.0207393505754435
Telos,TLOS,0.858613,0.001,0.046,-0.059,3788138.0,222068806.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0170583976571657,0.838886,0.838886,0.027898190944934,0.0188988741163046
TempleDAO,TEMPLE,0.666697,0.021,-0.003,-0.025,1492924.0,71996496.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0207360647107048,0.666697,0.666697,,0.0207360647107048
TempleDAO,TEMPLE,0.641015,0.001,-0.036,-0.05,857448.0,69369413.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0123606062516342,0.653856,0.653856,0.0181599163544329,0.016548335481169497
Tenset,10SET,3.3,0.016,0.03,0.434,3059468.0,289328276.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0105743829890998,3.3,3.3,,0.0105743829890998
Tenset,10SET,3.29,0.001,0.003,0.345,2346397.0,290187601.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0080857934381558,3.295,3.295,0.007071067811865324,0.0093300882136278
Terra,LUNA,89.51,0.024,-0.005,0.046,2661508267.0,32945963147.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0807840479613464,89.51,89.51,,0.0807840479613464
Terra,LUNA,87.64,-0.0,-0.02,-0.118,1555363904.0,32256574723.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0482185079276558,88.575,88.575,1.3222896808188471,0.0645012779445011
TerraUSD,UST,1.0,-0.001,0.003,0.001,742209053.0,15025463384.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0493967496397048,1.0,1.0,,0.0493967496397048
TerraUSD,UST,1.0,-0.0,-0.001,0.002,566868455.0,15173316373.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0373595620802258,1.0,1.0,0.0,0.043378155859965295
Tether,USDT,1.0,-0.001,-0.001,0.0,57934969077.0,79965155138.0,2022-03-16,coin_gecko_2022-03-16.csv,0.7245026784105981,1.0,1.0,,0.7245026784105981
Tether,USDT,1.0,-0.0,0.0,0.0,44131404071.0,80205879149.0,2022-03-17,coin_gecko_2022-03-17.csv,0.5502265487174106,1.0,1.0,0.0,0.6373646135640043
Tether Gold,XAUT,1950.12,0.003,-0.002,-0.044,3689853.0,480346972.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0076816410117809,1950.12,1950.12,,0.0076816410117809
Tether Gold,XAUT,1958.19,0.001,0.004,-0.023,2671319.0,483043378.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0055301844961841,1954.155,1954.155,5.706351724175554,0.0066059127539825
Tezos,XTZ,3.05,0.021,0.025,0.013,114838106.0,2665887669.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0430768735439917,3.05,3.05,,0.0430768735439917
Tezos,XTZ,3.1,0.003,0.017,-0.027,74557601.0,2726280216.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0273477394445501,3.075,3.075,0.03535533905932741,0.0352123064942709
The Graph,GRT,0.440816,0.003,0.0409999999999999,0.315,388652958.0,2731591470.0,2022-03-16,coin_gecko_2022-03-16.csv,0.1422807774399734,0.440816,0.440816,,0.1422807774399734
The Graph,GRT,0.4138,0.012,-0.06,0.193,215095821.0,2557806263.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0840938675111845,0.427308,0.427308,0.019103196800535776,0.11318732247557894
The Sandbox,SAND,3.08,0.009,0.126,0.092,989130040.0,3486478110.0,2022-03-16,coin_gecko_2022-03-16.csv,0.2837046465781481,3.08,3.08,,0.2837046465781481
The Sandbox,SAND,3.21,0.004,0.042,0.083,1054426538.0,3671953183.0,2022-03-17,coin_gecko_2022-03-17.csv,0.2871568577948288,3.145,3.145,0.0919238815542511,0.28543075218648845
Theta Fuel,TFUEL,0.162482,0.024,0.0069999999999999,0.064,16105407.0,1886178774.0,2022-03-16,coin_gecko_2022-03-16.csv,0.0085386429017252,0.162482,0.162482,,0.0085386429017252
Theta Fuel,TFUEL,0.164365,0.005,0.012,0.025,15319348.0,1886178774.0,2022-03-17,coin_gecko_2022-03-17.csv,0.0081218960849148,0.1634235,0.1634235,0.0013314820689742856,0.00833026949332
